year,r_mas,flux,err
2020.9781420765028,1.5436241610738255,0.09339514786099434,0.030291539432745998
2021.164383561644,1.5436241610738255,0.09670468723884677,0.03080991356817415
2021.5972602739726,1.5436241610738255,0.10647882718606327,0.03234084001026407
2022.1479452054793,1.5436241610738255,0.10566537874212173,0.03221342933895875
2022.441095890411,1.5436241610738255,0.07039135614898005,0.026688448706560838
2023.495890410959,1.5436241610738255,0.045176769750709146,0.022739080552233674
2023.868493150685,1.5436241610738255,0.034783426725113094,0.021111168148122132
2024.3551912568305,1.5436241610738255,0.06753854642214027,0.026241612271983888
2024.6284153005465,1.5436241610738255,0.08003010358325531,0.028198168579147757
2024.9726775956285,1.5436241610738255,0.08436842828879319,0.028877681665920304
2025.0684931506848,1.5436241610738255,0.09349831018663189,0.030307697778441774
2025.1397260273973,1.5436241610738255,0.1026984087110384,0.031748711942031424
2025.2027397260274,1.5436241610738255,0.08844140264208723,0.02951563284823253
2025.4136986301369,1.5436241610738255,0.10473131430912624,0.03206712654947436
2025.8164383561643,1.5436241610738255,0.09047003928795301,0.02983337880842138
2025.8931506849315,1.5436241610738255,0.0900399443614445,0.029766012912377696
2010.5260273972603,1.651006711409396,0.031820225189988526,0.02064704101183578
2010.8657534246574,1.651006711409396,0.032429049328031576,0.020742401317350757
2011.1561643835616,1.651006711409396,0.030500739088977855,0.020440369512049996
2012.0983606557377,1.651006711409396,0.026104753380474438,0.01975182496526214
2013.158904109589,1.651006711409396,0.014930902585345289,0.018001661397458683
2014.0657534246575,1.651006711409396,0.018359830929967492,0.018538735462201198
2015.0465753424658,1.651006711409396,0.01938784446968058,0.01869975352816632
2015.6794520547944,1.651006711409396,0.02643004794176868,0.019802775948984774
2016.0573770491803,1.651006711409396,0.023431261755471014,0.019333075178219312
2016.4562841530055,1.651006711409396,0.0254418256996509,0.01964799040577692
2016.879781420765,1.651006711409396,0.024708785905214133,0.01953317416511863
2017.4575342465753,1.651006711409396,0.025015107345521415,0.019581153383267543
2017.7972602739726,1.651006711409396,0.0386081305547806,0.021710232644601753
2017.8575342465754,1.651006711409396,0.03563756286622201,0.021244951745515855
2018.304109589041,1.651006711409396,0.03993618068847405,0.02191824553136949
2018.4109589041095,1.651006711409396,0.04291344926531342,0.022384575992576445
2018.9561643835616,1.651006711409396,0.04088450712004193,0.022066782181924968
2019.5890410958905,1.651006711409396,0.060666687006845445,0.025165270891359864
2019.958904109589,1.651006711409396,0.06933225402500572,0.026522561226411993
2020.1256830601094,1.651006711409396,0.05229082989880631,0.023853357905551265
2020.2704918032787,1.651006711409396,0.05332047142877357,0.02401463096411328
2020.3497267759562,1.651006711409396,0.058842654568233066,0.024879572148904606
2020.448087431694,1.651006711409396,0.06458216837703168,0.02577855390096478
2020.5819672131147,1.651006711409396,0.055182434030443775,0.024306270719270585
2020.9781420765028,1.651006711409396,0.09091756375950379,0.02990347469928025
2021.164383561644,1.651006711409396,0.08978944288821036,0.029726776792245634
2021.5972602739726,1.651006711409396,0.09942010262769203,0.031235229886795616
2022.1479452054793,1.651006711409396,0.11121627078626105,0.033082867208014385
2022.441095890411,1.651006711409396,0.0759869395403933,0.027564886594609837
2023.495890410959,1.651006711409396,0.038900895458958966,0.02175608849847156
2023.868493150685,1.651006711409396,0.0311455558806898,0.020541367357596145
2024.3551912568305,1.651006711409396,0.06003566994486829,0.025066434501579523
2024.6284153005465,1.651006711409396,0.0662184030954344,0.026034837830742324
2024.9726775956285,1.651006711409396,0.0759061510264959,0.027552232665690197
2025.0684931506848,1.651006711409396,0.09285048261788198,0.030206228353994204
2025.1397260273973,1.651006711409396,0.09409733824504671,0.03040152372109591
2025.2027397260274,1.651006711409396,0.07812076445532405,0.027899108224615048
2025.4136986301369,1.651006711409396,0.10630104261084906,0.032312993559460115
2025.8164383561643,1.651006711409396,0.09678257350838984,0.030822112917698836
2025.8931506849315,1.651006711409396,0.09674123461512081,0.03081563799457167
2010.5260273972603,1.7583892617449663,0.032255726652032524,0.020715253735145708
2010.8657534246574,1.7583892617449663,0.033709049630852646,0.020942888144841902
2011.1561643835616,1.7583892617449663,0.03188775864743372,0.020657618797327592
2012.0983606557377,1.7583892617449663,0.02833237666228443,0.020100738261322446
2013.158904109589,1.7583892617449663,0.01605746078698114,0.018178114543080846
2014.0657534246575,1.7583892617449663,0.018233295889927694,0.018518916241308723
2015.0465753424658,1.7583892617449663,0.020376203382585126,0.018854560478160084
2015.6794520547944,1.7583892617449663,0.024893791923617542,0.01956215171271352
2016.0573770491803,1.7583892617449663,0.02393319928893702,0.0194116938031224
2016.4562841530055,1.7583892617449663,0.026300664923716327,0.019782510648450567
2016.879781420765,1.7583892617449663,0.025111761729871274,0.019596292388187074
2017.4575342465753,1.7583892617449663,0.0250471767436642,0.019586176422620758
2017.7972602739726,1.7583892617449663,0.029611363993391798,0.0203010664267533
2017.8575342465754,1.7583892617449663,0.031098235630635046,0.020533955572779643
2018.304109589041,1.7583892617449663,0.040682664466627105,0.022035167507189073
2018.4109589041095,1.7583892617449663,0.04151411727686114,0.022165398207732685
2018.9561643835616,1.7583892617449663,0.04170225265430869,0.02219486590776383
2019.5890410958905,1.7583892617449663,0.061088509331025324,0.025231341047244497
2019.958904109589,1.7583892617449663,0.06286635508316735,0.025509805555284062
2020.1256830601094,1.7583892617449663,0.052571587872393986,0.023897333110317526
2020.2704918032787,1.7583892617449663,0.04955414210397313,0.02342470968366367
2020.3497267759562,1.7583892617449663,0.06357324051071818,0.025620525229691198
2020.448087431694,1.7583892617449663,0.058762159494554295,0.024866964181613542
2020.5819672131147,1.7583892617449663,0.049773032428173054,0.023458994540136457
2020.9781420765028,1.7583892617449663,0.08732616902204048,0.029340953475187184
2021.164383561644,1.7583892617449663,0.0848457791496921,0.02895244927299888
2021.5972602739726,1.7583892617449663,0.09371966862445173,0.030342369216283693
2022.1479452054793,1.7583892617449663,0.1157487323246773,0.03379278800456417
2022.441095890411,1.7583892617449663,0.08234836170520372,0.028561278037130426
2023.495890410959,1.7583892617449663,0.03617400374375402,0.021328974639444803
2023.868493150685,1.7583892617449663,0.030283299886955117,0.02040631194527469
2024.3551912568305,1.7583892617449663,0.05332925453668809,0.02401600666491383
2024.6284153005465,1.7583892617449663,0.05416660830912739,0.024147161634919773
2024.9726775956285,1.7583892617449663,0.06746243687282523,0.026229691210676073
2025.0684931506848,1.7583892617449663,0.08868097045237973,0.0295531564254916
2025.1397260273973,1.7583892617449663,0.08222003587588433,0.028541178324381366
2025.2027397260274,1.7583892617449663,0.07029214923670081,0.026672909898433825
2025.4136986301369,1.7583892617449663,0.10240582067493705,0.031702883791061044
2025.8164383561643,1.7583892617449663,0.09732727894879242,0.030907430292564132
2025.8931506849315,1.7583892617449663,0.09743941330960856,0.030924993930793922
2010.5260273972603,1.8657718120805369,0.033507562723456334,0.020911329190710516
2010.8657534246574,1.8657718120805369,0.03468392637261519,0.021095583378366544
2011.1561643835616,1.8657718120805369,0.03290828544184211,0.020817464212152657
2012.0983606557377,1.8657718120805369,0.03020971874719533,0.020394786909506253
2013.158904109589,1.8657718120805369,0.018393234878145797,0.018543967532522732
2014.0657534246575,1.8657718120805369,0.01841945959028963,0.018548075116972516
2015.0465753424658,1.8657718120805369,0.02224117475142879,0.01914667149741314
2015.6794520547944,1.8657718120805369,0.022695916646439745,0.019217897855451586
2016.0573770491803,1.8657718120805369,0.02323341069297569,0.01930208570755433
2016.4562841530055,1.8657718120805369,0.026413462539821183,0.019800178172553164
2016.879781420765,1.8657718120805369,0.024400211406789645,0.019484842049807837
2017.4575342465753,1.8657718120805369,0.02392215508344726,0.01940996394593727
2017.7972602739726,1.8657718120805369,0.021302674547456803,0.018999673931803625
2017.8575342465754,1.8657718120805369,0.025922768188431557,0.01972332057059705
2018.304109589041,1.8657718120805369,0.039383266961407176,0.021831642490126743
2018.4109589041095,1.8657718120805369,0.0380668660024214,0.021625454217052364
2018.9561643835616,1.8657718120805369,0.0399941974374581,0.021927332711989312
2019.5890410958905,1.8657718120805369,0.055681342698091205,0.024384414932021172
2019.958904109589,1.8657718120805369,0.05221430229767291,0.023841371364663008
2020.1256830601094,1.8657718120805369,0.05010090966536435,0.023510350049151703
2020.2704918032787,1.8657718120805369,0.0446864110466929,0.022662275522825313
2020.3497267759562,1.8657718120805369,0.06371776584799889,0.02564316227618223
2020.448087431694,1.8657718120805369,0.05103643325999506,0.02365688138755627
2020.5819672131147,1.8657718120805369,0.044336236372612914,0.022607427559649593
2020.9781420765028,1.8657718120805369,0.08102239781087305,0.02835359191865353
2021.164383561644,1.8657718120805369,0.07985559106746556,0.028170834631983
2021.5972602739726,1.8657718120805369,0.08734951560820409,0.029344610257910107
2022.1479452054793,1.8657718120805369,0.11675372889600663,0.0339502009159371
2022.441095890411,1.8657718120805369,0.08739738254140592,0.029352107669870255
2023.495890410959,1.8657718120805369,0.03700234126399549,0.021458717391191876
2023.868493150685,1.8657718120805369,0.03127115432386732,0.020561039879043983
